name,optimum
n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1016842
n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_100,100008175
n_600_c_10000000000_g_14_f_0.2_eps_0.0001_s_200,-1
n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1037873
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200,99992249
n_600_c_100000000_g_6_f_0.3_eps_0_s_300,96909740
n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_300,-1
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100,50016160
n_600_c_1000000_g_2_f_0.3_eps_0.01_s_200,528472
n_800_c_1000000_g_6_f_0.1_eps_0.1_s_300,1004670
n_1200_c_100000000_g_10_f_0.1_eps_0_s_200,99850014
n_600_c_1000000_g_6_f_0.2_eps_1e-05_s_100,977920
n_800_c_10000000000_g_14_f_0.1_eps_0.0001_s_200,-1
n_800_c_1000000_g_2_f_0.1_eps_0_s_100,503918
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300,50157636
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200,99388150
n_400_c_10000000000_g_10_f_0.3_eps_0_s_100,9980481498
n_800_c_100000000_g_2_f_0.3_eps_0_s_300,50035931
n_400_c_100000000_g_10_f_0.2_eps_0_s_300,99839299
n_800_c_10000000000_g_2_f_0.2_eps_0.1_s_300,6000025564
n_600_c_10000000000_g_10_f_0.3_eps_0_s_300,9980524422
n_400_c_100000000_g_10_f_0.2_eps_0.1_s_200,99971196
n_400_c_10000000000_g_6_f_0.2_eps_0.1_s_100,9937504035
n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1014989
n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_100,100013365
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300,99410215
n_600_c_1000000_g_2_f_0.2_eps_0_s_300,517347
n_600_c_1000000_g_10_f_0.2_eps_0.01_s_200,1010909
n_600_c_10000000000_g_2_f_0.2_eps_0.01_s_100,5100006037
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_300,616922
n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_200,620017
n_600_c_100000000_g_2_f_0.3_eps_0.1_s_200,60018875
n_600_c_10000000000_g_14_f_0.2_eps_1e-05_s_200,-1
n_800_c_100000000_g_6_f_0.1_eps_0.01_s_200,99758954
n_600_c_100000000_g_14_f_0.3_eps_0_s_200,100014502
n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_300,520214
n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_200,50014425
n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_100,979425
n_600_c_100000000_g_6_f_0.1_eps_0.001_s_300,99992441
n_1000_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1020350
n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_300,100025522
n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_200,1025416
n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975049752
n_400_c_100000000_g_2_f_0.1_eps_0_s_200,50003929
n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_100,505845
n_400_c_1000000_g_6_f_0.3_eps_0_s_300,993592
n_1200_c_10000000000_g_10_f_0.1_eps_0.01_s_200,9999242426
n_1200_c_10000000000_g_2_f_0.3_eps_0.1_s_300,6000052765
n_600_c_10000000000_g_2_f_0.2_eps_0.001_s_200,5010012077
n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_200,99956788
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_200,1005047
n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1035537
n_800_c_1000000_g_6_f_0.3_eps_1e-05_s_100,983660
n_400_c_10000000000_g_14_f_0.1_eps_0.1_s_100,9999759022
n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_200,9937510900
n_800_c_100000000_g_14_f_0.3_eps_0.001_s_300,100030677
n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1017936
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_100,99981044
n_800_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1026984
n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1004837
n_400_c_100000000_g_10_f_0.3_eps_0.01_s_300,100011522
n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_200,100020096
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200,50136499
n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_200,530118
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1046969
n_400_c_1000000_g_6_f_0.2_eps_0.01_s_200,1004514
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_200,9718519218
n_400_c_1000000_g_6_f_0.2_eps_0.001_s_300,1007456
n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_300,1026333
n_600_c_100000000_g_14_f_0.3_eps_0.0001_s_300,100023492
n_800_c_100000000_g_2_f_0.2_eps_0.1_s_100,60007799
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200,1014986
n_400_c_1000000_g_6_f_0.3_eps_0.001_s_300,1008738
n_800_c_10000000000_g_6_f_0.2_eps_0.01_s_100,9975008491
n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_300,9718536956
n_800_c_10000000000_g_14_f_0.1_eps_0_s_200,-1
n_800_c_1000000_g_2_f_0.1_eps_0_s_300,513348
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_100,100001966
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_200,1012311
n_600_c_100000000_g_14_f_0.3_eps_0.1_s_300,100009764
n_600_c_100000000_g_2_f_0.1_eps_0_s_300,50010619
n_800_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97214588
n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96941373
n_800_c_10000000000_g_6_f_0.1_eps_0.01_s_100,9975004493
n_600_c_10000000000_g_14_f_0.3_eps_0.0001_s_200,-1
n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_300,525398
n_1200_c_10000000000_g_6_f_0.2_eps_0.001_s_200,9997530739
n_400_c_1000000_g_2_f_0.1_eps_0_s_100,501979
n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_200,9937536654
n_600_c_10000000000_g_14_f_0.1_eps_0.01_s_100,-1
n_800_c_10000000000_g_14_f_0.3_eps_0_s_200,-1
n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_300,100017174
n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_100,51014809
n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_300,5100016344
n_800_c_1000000_g_6_f_0.1_eps_1e-05_s_300,989895
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640
n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_200,9690615618
n_1000_c_100000000_g_10_f_0.3_eps_0.001_s_300,100033115
n_600_c_10000000000_g_14_f_0.3_eps_0.0001_s_300,-1
n_800_c_10000000000_g_6_f_0.2_eps_0_s_100,9687510346
n_1000_c_100000000_g_10_f_0.3_eps_0_s_300,99887890
n_400_c_1000000_g_2_f_0.1_eps_0.01_s_100,512187
n_600_c_10000000000_g_2_f_0.1_eps_1e-05_s_100,5000102980
n_400_c_100000000_g_14_f_0.2_eps_0.01_s_100,100004457
n_800_c_1000000_g_14_f_0.1_eps_0_s_100,1008935
n_800_c_100000000_g_14_f_0.3_eps_0_s_200,100019123
n_600_c_1000000_g_14_f_0.2_eps_0.1_s_100,1002876
n_600_c_10000000000_g_2_f_0.1_eps_0.1_s_100,6000002911
n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_200,-1
n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_300,9937555514
n_1000_c_1000000_g_2_f_0.3_eps_0.001_s_300,545030
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_300,5100005587
n_800_c_1000000_g_2_f_0.3_eps_0.001_s_200,525529
n_600_c_1000000_g_14_f_0.3_eps_0.001_s_100,1007671
n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1008844
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_300,9999811709
n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000119902
n_800_c_1000000_g_14_f_0.3_eps_0.01_s_200,1016423
n_600_c_100000000_g_14_f_0.1_eps_0_s_300,100021424
n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1022524
n_600_c_10000000000_g_6_f_0.2_eps_1e-05_s_300,9690625591
n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_300,9999242877
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_200,99383565
n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_100,5100007036
n_600_c_10000000000_g_2_f_0.1_eps_0.001_s_300,5010009751
n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_200,631377
n_1200_c_100000000_g_6_f_0.2_eps_0_s_300,96917201
n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000113678
n_800_c_1000000_g_6_f_0.2_eps_0.001_s_300,1011568
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_100,1011657
n_400_c_1000000_g_2_f_0.1_eps_0.1_s_300,606257
n_600_c_1000000_g_14_f_0.2_eps_0.01_s_100,1005968
n_400_c_10000000000_g_14_f_0.2_eps_1e-05_s_100,10000005767
n_1000_c_10000000000_g_14_f_0.2_eps_0_s_100,-1
n_1200_c_10000000000_g_2_f_0.2_eps_0.0001_s_200,5001024290
n_1200_c_1000000_g_2_f_0.3_eps_0_s_300,551477
n_400_c_1000000_g_6_f_0.1_eps_0.001_s_300,1006268
n_800_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97199832
n_800_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100019874
n_400_c_100000000_g_2_f_0.3_eps_0_s_300,50016932
n_1000_c_1000000_g_10_f_0.2_eps_0.001_s_100,1008877
n_400_c_100000000_g_14_f_0.1_eps_0.01_s_300,100012607
n_600_c_100000000_g_10_f_0.1_eps_0.0001_s_200,100009897
n_600_c_100000000_g_6_f_0.3_eps_0_s_100,96886699
n_1000_c_10000000000_g_2_f_0.2_eps_0_s_100,5000010269
n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_200,515167
n_800_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97203820
n_400_c_100000000_g_6_f_0.3_eps_0.1_s_200,99388346
n_1200_c_10000000000_g_2_f_0.1_eps_0.0001_s_300,5001018461
n_800_c_1000000_g_2_f_0.1_eps_0.1_s_200,607239
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100,50118121
n_600_c_10000000000_g_6_f_0.2_eps_0.001_s_300,9997524524
n_800_c_10000000000_g_6_f_0.1_eps_0_s_200,9687513502
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_300,1015541
n_600_c_100000000_g_6_f_0.3_eps_0.001_s_300,100009499
n_1200_c_1000000_g_6_f_0.3_eps_0_s_200,1008186
n_600_c_10000000000_g_10_f_0.1_eps_0.1_s_300,9996105732
n_800_c_100000000_g_14_f_0.2_eps_0.001_s_100,100009962
n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1023898
n_600_c_1000000_g_14_f_0.3_eps_0.01_s_300,1020142
n_600_c_1000000_g_6_f_0.1_eps_0.1_s_300,1003249
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_100,99752521
n_1000_c_10000000000_g_6_f_0.3_eps_0_s_100,9687517906
n_1000_c_10000000000_g_10_f_0.1_eps_1e-05_s_300,-1
n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96918662
n_600_c_100000000_g_10_f_0.1_eps_0.01_s_300,100013248
n_600_c_1000000_g_14_f_0.3_eps_0.01_s_100,1006563
n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_100,1006822
n_400_c_10000000000_g_2_f_0.2_eps_0.0001_s_200,5001008383
n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_200,9996126373
n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_100,1006601
n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,9999950375
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97200458
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_100,1009708
n_600_c_10000000000_g_10_f_0.1_eps_0_s_300,9980510192
n_400_c_10000000000_g_10_f_0.2_eps_0.1_s_300,9996111018
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_200,524652
n_600_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100015484
n_1000_c_1000000_g_10_f_0.1_eps_0.1_s_100,1002754
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_200,1015067
n_600_c_1000000_g_2_f_0.1_eps_0_s_100,503182
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96919362
n_1200_c_10000000000_g_2_f_0.1_eps_0.1_s_100,6000005907
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97200629
n_1000_c_10000000000_g_6_f_0.1_eps_0_s_100,9687507965
n_400_c_100000000_g_10_f_0.2_eps_0_s_200,99830245
n_600_c_10000000000_g_10_f_0.3_eps_1e-05_s_100,-1
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96931143
n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_200,100019533
n_1200_c_10000000000_g_10_f_0.2_eps_0_s_100,9980495693
n_400_c_100000000_g_10_f_0.1_eps_0_s_100,99815372
n_800_c_1000000_g_6_f_0.3_eps_0.001_s_100,1005446
n_800_c_1000000_g_10_f_0.3_eps_0.01_s_300,1022412
n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_300,-1
n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_300,96928274
n_1200_c_10000000000_g_2_f_0.2_eps_1e-05_s_300,5000134817
n_600_c_10000000000_g_14_f_0.1_eps_0_s_300,-1
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_200,100004202
n_800_c_100000000_g_14_f_0.1_eps_0_s_200,100019328
n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1015565
n_400_c_1000000_g_14_f_0.1_eps_0.1_s_300,1006071
n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1022875
n_400_c_1000000_g_10_f_0.1_eps_0_s_300,1012217
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300,51055809
n_800_c_1000000_g_2_f_0.2_eps_1e-05_s_300,524767
n_600_c_1000000_g_6_f_0.3_eps_0_s_200,991649
n_400_c_100000000_g_10_f_0.1_eps_1e-05_s_100,99962820
n_800_c_1000000_g_14_f_0.2_eps_0.1_s_300,1010191
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100044209
n_400_c_100000000_g_10_f_0.1_eps_0.0001_s_100,100002908
n_600_c_100000000_g_2_f_0.1_eps_0_s_200,50005802
n_400_c_100000000_g_14_f_0.1_eps_0_s_100,100001693
n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1020598
n_600_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010009247
n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_100,-1
n_800_c_1000000_g_10_f_0.3_eps_0.001_s_300,1024067
n_800_c_1000000_g_2_f_0.1_eps_0.001_s_100,505084
n_1000_c_10000000000_g_14_f_0.3_eps_0_s_200,-1
n_800_c_1000000_g_10_f_0.3_eps_0.01_s_100,1007558
n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_300,-1
n_600_c_100000000_g_10_f_0.1_eps_0_s_300,99844641
n_600_c_10000000000_g_10_f_0.2_eps_0.001_s_200,9999870718
n_600_c_10000000000_g_6_f_0.3_eps_0_s_200,9687522946
n_600_c_100000000_g_10_f_0.2_eps_0.001_s_100,100006100
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_100,506252
n_600_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97202949
n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_200,9975038118
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_100,1011934
n_800_c_1000000_g_2_f_0.2_eps_0_s_200,516874
n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_300,100037973
n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_100,520448
n_1000_c_10000000000_g_6_f_0.3_eps_0_s_300,9687550329
n_400_c_1000000_g_14_f_0.1_eps_0_s_100,1005410
n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_100,-1
n_800_c_10000000000_g_2_f_0.2_eps_0_s_200,5000016871
n_600_c_100000000_g_10_f_0.3_eps_1e-05_s_300,100011411
n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_200,520052
n_400_c_1000000_g_10_f_0.1_eps_0_s_200,1007801
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_200,100021978
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_200,5000036932
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200,96923061
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_300,99388462
n_1000_c_100000000_g_6_f_0.3_eps_0_s_300,96928534
n_800_c_100000000_g_10_f_0.1_eps_0_s_100,99821790
n_1200_c_1000000_g_2_f_0.3_eps_0_s_100,518388
n_1000_c_100000000_g_14_f_0.1_eps_0.001_s_100,100011191
n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_300,100024114
n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_300,60029830
n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_100,509793
n_1000_c_100000000_g_10_f_0.3_eps_0.0001_s_100,100010921
n_1000_c_100000000_g_10_f_0.3_eps_0.01_s_200,100016676
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_300,1031123
n_400_c_10000000000_g_2_f_0.1_eps_0_s_200,5000003919
n_800_c_100000000_g_14_f_0.3_eps_0.0001_s_300,100031946
n_1000_c_1000000_g_14_f_0.2_eps_0_s_200,1023739
n_400_c_100000000_g_14_f_0.2_eps_0_s_300,100013253
n_400_c_1000000_g_6_f_0.3_eps_0_s_100,976770
n_1000_c_100000000_g_6_f_0.1_eps_0_s_300,96898041
n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_200,-1
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_200,1011606
n_800_c_10000000000_g_6_f_0.1_eps_0.1_s_100,9937504456
n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_100,982091
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_300,9999861050
n_800_c_100000000_g_2_f_0.3_eps_0.1_s_300,60033667
n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_200,1015746
n_1000_c_100000000_g_14_f_0.2_eps_0_s_200,100023090
n_1000_c_100000000_g_2_f_0.1_eps_0_s_300,50016335
n_600_c_1000000_g_10_f_0.1_eps_0_s_100,1005334
n_800_c_10000000000_g_2_f_0.3_eps_0_s_200,5000023566
n_800_c_1000000_g_10_f_0.2_eps_0_s_200,1016399
n_400_c_100000000_g_14_f_0.3_eps_0.1_s_200,100005072
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_100,1014540
n_400_c_10000000000_g_14_f_0.1_eps_0.0001_s_300,-1
n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_100,100007741
n_800_c_100000000_g_2_f_0.1_eps_0.1_s_300,60012913
n_400_c_10000000000_g_2_f_0.3_eps_0.1_s_300,6000018328
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_300,100013507
n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_200,509900
n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_100,1006191
n_600_c_100000000_g_14_f_0.1_eps_1e-05_s_200,100015962
n_400_c_10000000000_g_14_f_0.1_eps_0_s_200,9998808996
n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_100,100006474
n_600_c_100000000_g_14_f_0.2_eps_1e-05_s_300,100023335
n_400_c_10000000000_g_2_f_0.3_eps_0.001_s_200,5010013027
n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1012516
n_1200_c_100000000_g_2_f_0.3_eps_0_s_200,50037797
n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_200,-1
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96927267
n_1200_c_1000000_g_6_f_0.2_eps_0.0001_s_300,1014365
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_200,1027583
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_200,1017108
n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_100,100002882
n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_100,99978271
n_1200_c_1000000_g_2_f_0.3_eps_0_s_200,537025
n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_100,100011233
n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_200,9975020733
n_1000_c_1000000_g_6_f_0.3_eps_0_s_300,1017744
n_1200_c_10000000000_g_14_f_0.3_eps_0.1_s_100,9999774546
n_600_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96922006
n_400_c_10000000000_g_14_f_0.2_eps_0.001_s_200,-1
n_400_c_10000000000_g_14_f_0.1_eps_0_s_100,9998793491
n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_300,-1
n_800_c_1000000_g_14_f_0.2_eps_0.1_s_100,1003393
n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_100,100005701
n_400_c_1000000_g_14_f_0.1_eps_0_s_300,1015210
n_1000_c_1000000_g_14_f_0.2_eps_0_s_300,1034002
n_800_c_1000000_g_14_f_0.3_eps_0_s_100,1010200
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_300,100001078
n_1200_c_1000000_g_6_f_0.3_eps_0.01_s_100,1007689
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_200,50020966
n_800_c_1000000_g_6_f_0.3_eps_0_s_300,1014282
n_800_c_1000000_g_14_f_0.2_eps_0_s_200,1020220
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200,1018448
n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_100,509098
n_800_c_10000000000_g_2_f_0.1_eps_0.0001_s_100,5001004203
n_400_c_10000000000_g_14_f_0.1_eps_0_s_300,9998819430
n_400_c_10000000000_g_14_f_0.3_eps_0.1_s_100,9999763609
n_600_c_10000000000_g_10_f_0.1_eps_0_s_200,9980496093
n_400_c_100000000_g_14_f_0.1_eps_0_s_300,100013445
n_1000_c_10000000000_g_6_f_0.1_eps_0_s_300,9687522665
n_800_c_100000000_g_10_f_0.2_eps_0.1_s_200,99978519
n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_100,100003772
n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_300,1033895
n_400_c_10000000000_g_14_f_0.1_eps_1e-05_s_200,10000010562
n_800_c_1000000_g_2_f_0.1_eps_0.01_s_100,513710
n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1009377
n_600_c_100000000_g_14_f_0.2_eps_0.01_s_100,100005663
n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_100,9975011197
n_600_c_100000000_g_14_f_0.2_eps_0.0001_s_200,100017060
n_800_c_10000000000_g_14_f_0.3_eps_0.001_s_100,10000009817
n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_100,6000010230
n_1200_c_1000000_g_6_f_0.2_eps_0_s_200,1000257
n_600_c_1000000_g_6_f_0.1_eps_0.01_s_100,1000549
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_100,506183
n_600_c_1000000_g_10_f_0.1_eps_0.01_s_300,1011229
n_600_c_10000000000_g_6_f_0.3_eps_0.1_s_200,9937518282
n_600_c_1000000_g_10_f_0.1_eps_0.1_s_300,1005071
n_800_c_10000000000_g_10_f_0.3_eps_0.0001_s_100,9999954187
n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1011311
n_400_c_1000000_g_10_f_0.2_eps_0_s_200,1008741
n_800_c_1000000_g_10_f_0.3_eps_0_s_300,1026566
n_1000_c_1000000_g_6_f_0.3_eps_0_s_200,1003244
n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50025614
n_800_c_100000000_g_10_f_0.3_eps_1e-05_s_100,100006536
n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_200,99964358
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300,1031755
n_400_c_10000000000_g_10_f_0.2_eps_0_s_300,9980505940
n_600_c_10000000000_g_14_f_0.2_eps_0.1_s_100,9999763891
n_600_c_1000000_g_6_f_0.2_eps_0_s_100,977503
n_400_c_10000000000_g_2_f_0.3_eps_0.0001_s_100,5001006180
n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_200,-1
n_1000_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96918797
n_1200_c_10000000000_g_6_f_0.3_eps_0.0001_s_300,9718565139
n_1000_c_10000000000_g_10_f_0.2_eps_0.001_s_200,9999888100
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100,99990432
n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_100,60009917
n_800_c_1000000_g_2_f_0.2_eps_0.01_s_300,533231
n_1200_c_10000000000_g_2_f_0.3_eps_1e-05_s_200,5000136648
n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100026170
n_400_c_10000000000_g_6_f_0.1_eps_0_s_300,9687513999
n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_300,1011896
n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_100,-1
n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_200,1009827
n_800_c_100000000_g_2_f_0.2_eps_0.01_s_300,51025301
n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_200,-1
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300,50020508
n_1200_c_10000000000_g_2_f_0.1_eps_0_s_300,5000016900
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50013993
n_400_c_10000000000_g_6_f_0.3_eps_0_s_300,9687525532
n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100005526
n_400_c_1000000_g_2_f_0.2_eps_0.01_s_200,519369
n_600_c_100000000_g_10_f_0.2_eps_0.001_s_300,100015994
n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_300,-1
n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100038847
n_400_c_1000000_g_14_f_0.2_eps_0.01_s_200,1009849
n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_300,9999883326
n_400_c_10000000000_g_2_f_0.1_eps_0.1_s_100,6000001946
n_800_c_10000000000_g_10_f_0.2_eps_0.01_s_200,9999246305
n_1000_c_1000000_g_14_f_0.2_eps_0_s_100,1012041
n_800_c_10000000000_g_6_f_0.1_eps_0.0001_s_100,9718506990
n_800_c_10000000000_g_10_f_0.3_eps_0.001_s_100,9999865677
n_800_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1019932
n_1200_c_10000000000_g_10_f_0.1_eps_1e-05_s_200,-1
n_400_c_10000000000_g_6_f_0.2_eps_0_s_200,9687513484
n_1200_c_1000000_g_2_f_0.2_eps_0_s_100,512427
n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_300,987819
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_200,99966261
n_400_c_10000000000_g_10_f_0.2_eps_1e-05_s_300,9994200148
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_100,99379367
n_400_c_1000000_g_2_f_0.3_eps_0.1_s_200,612201
n_600_c_1000000_g_2_f_0.1_eps_0.001_s_300,509152
n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_100,-1
n_400_c_1000000_g_2_f_0.1_eps_0.01_s_200,513600
